node	2068204273	11.3065778	50.9905212	DE	Weimar	Moskauer Straße
node	2068204280	11.3065799	50.9906082	DE	Weimar	Moskauer Straße
node	2068204285	11.3066031	50.9906928	DE	Weimar	Moskauer Straße
node	2068204403	11.3047389	50.9874021	DE	Weimar	Berliner Straße
node	2068204412	11.3080581	50.9860294	DE	Weimar	Budapester Straße
node	2068204420	11.3053073	50.9888487	DE	Weimar	Kaunaser Straße
node	2068204427	11.3109324	50.9903342	DE	Weimar	Moskauer Straße
node	2068204435	11.3031222	50.9883264	DE	Weimar	Soproner Straße
node	2068204444	11.3077652	50.9867647	DE	Weimar	Warschauer Straße
node	2068204448	11.3065844	50.9907944	DE	Weimar	Moskauer Straße
node	2068204453	11.3065864	50.9908777	DE	Weimar	Moskauer Straße
node	2068204471	11.3053196	50.9878065	DE	Weimar	Berliner Straße
node	2068204479	11.3078899	50.9860309	DE	Weimar	Budapester Straße
node	2068204597	11.3053236	50.9891733	DE	Weimar	Kaunaser Straße
node	2068204605	11.3108125	50.9904119	DE	Weimar	Moskauer Straße
node	2068204609	11.3100103	50.9894383	DE	Weimar	Prager Straße
node	2068204616	11.3032754	50.9873641	DE	Weimar	Soproner Straße
node	2068204623	11.3092342	50.9876414	DE	Weimar	Warschauer Straße
node	2068204631	11.3047421	50.9875069	DE	Weimar	Berliner Straße
node	2068204639	11.3077165	50.9860325	DE	Weimar	Budapester Straße
node	2068204648	11.3051392	50.9888506	DE	Weimar	Kaunaser Straße
node	2068204666	11.3106955	50.9904876	DE	Weimar	Moskauer Straße
node	2068204674	11.3033924	50.9884606	DE	Weimar	Soproner Straße
node	2068204781	11.3076101	50.9867663	DE	Weimar	Warschauer Straße
node	2068204788	11.3051823	50.9878077	DE	Weimar	Berliner Straße
node	2068204797	11.3075483	50.9860340	DE	Weimar	Budapester Straße
node	2068204805	11.3051461	50.9891750	DE	Weimar	Kaunaser Straße
node	2068204814	11.3105756	50.9905653	DE	Weimar	Moskauer Straße
node	2068204822	11.3100125	50.9895267	DE	Weimar	Prager Straße
node	2068204831	11.3032775	50.9874523	DE	Weimar	Soproner Straße
node	2068204841	11.3092366	50.9877495	DE	Weimar	Warschauer Straße
node	2068204845	11.3073887	50.9860355	DE	Weimar	Budapester Straße
node	2068204849	11.3049711	50.9888525	DE	Weimar	Kaunaser Straße
node	2068204905	11.3103206	50.9906270	DE	Weimar	Moskauer Straße
node	2068204910	11.3033959	50.9885714	DE	Weimar	Soproner Straße
node	2068204916	11.3074403	50.9867681	DE	Weimar	Warschauer Straße
node	2068204921	11.3050467	50.9878089	DE	Weimar	Berliner Straße
node	2068204925	11.3072154	50.9860370	DE	Weimar	Budapester Straße
node	2068204929	11.3049740	50.9891766	DE	Weimar	Kaunaser Straße
node	2068204934	11.3101432	50.9906289	DE	Weimar	Moskauer Straße
node	2068204938	11.3100146	50.9896133	DE	Weimar	Prager Straße
node	2068204942	11.3032796	50.9875454	DE	Weimar	Soproner Straße
node	2068204946	11.3091601	50.9878594	DE	Weimar	Warschauer Straße
node	2068205042	11.3070490	50.9860385	DE	Weimar	Budapester Straße
node	2068205043	11.3048030	50.9888543	DE	Weimar	Kaunaser Straße
node	2068205044	11.3099779	50.9906306	DE	Weimar	Moskauer Straße
node	2068205045	11.3072544	50.9867700	DE	Weimar	Warschauer Straße
node	2068205046	11.3065340	50.9897151	DE	Weimar	Kaunaser Straße
node	2068205047	11.3096266	50.9887340	DE	Weimar	Prager Straße
node	2068205048	11.3065167	50.9892872	DE	Weimar	Kaunaser Straße
node	2068205049	11.3090825	50.9887712	DE	Weimar	Prager Straße
node	2068205050	11.3086787	50.9887432	DE	Weimar	Prager Straße
node	2068205051	11.3095276	50.9866763	DE	Weimar	Budapester Straße
node	2068205058	11.3059543	50.9895759	DE	Weimar	Kaunaser Straße
node	2068205059	11.3110191	50.9892183	DE	Weimar	Moskauer Straße
node	2068205060	11.3107138	50.9889914	DE	Weimar	Prager Straße
node	2068205061	11.3032635	50.9868409	DE	Weimar	Soproner Straße
node	2068205062	11.3092209	50.9870621	DE	Weimar	Warschauer Straße
node	2068205063	11.3049146	50.9878101	DE	Weimar	Berliner Straße
node	2068205064	11.3068790	50.9860401	DE	Weimar	Budapester Straße
node	2068205065	11.3048006	50.9891782	DE	Weimar	Kaunaser Straße
node	2068205066	11.3098125	50.9906323	DE	Weimar	Moskauer Straße
node	2068205068	11.3100167	50.9896974	DE	Weimar	Prager Straße
node	2068205107	11.3032815	50.9876287	DE	Weimar	Soproner Straße
node	2068205112	11.3089859	50.9878618	DE	Weimar	Warschauer Straße
node	2068205117	11.3044901	50.9865907	DE	Weimar	Budapester Straße
node	2068205119	11.3046349	50.9888562	DE	Weimar	Kaunaser Straße
node	2068205120	11.3096822	50.9906336	DE	Weimar	Moskauer Straße
node	2068205121	11.3070890	50.9867717	DE	Weimar	Warschauer Straße
node	2068205122	11.3047705	50.9878113	DE	Weimar	Berliner Straße
node	2068205123	11.3043636	50.9865922	DE	Weimar	Budapester Straße
node	2068205124	11.3046368	50.9891797	DE	Weimar	Kaunaser Straße
node	2068205125	11.3095521	50.9906541	DE	Weimar	Moskauer Straße
node	2068205127	11.3100188	50.9897857	DE	Weimar	Prager Straße
